title,link,publication_year,mentions_methylation,mentions_stat_test,mentions_multiple_correction,mentions_bh,mentions_bonferroni,mentions_by
A comprehensive epigenome atlas reveals DNA methylation regulating skeletal muscle development,https://academic.oup.com/nar/article/49/3/1313/6090302,2021,True,True,True,False,True,False
Decoding the epitranscriptional landscape from native RNA sequences,https://academic.oup.com/nar/article/49/2/e7/5876284,2021,True,False,False,False,False,False
Structural dynamics of double-stranded DNA with epigenome modification,https://academic.oup.com/nar/article/49/2/1152/6041614,2021,True,False,False,False,False,False
A deafness-associated tRNA mutation caused pleiotropic effects on the m,https://academic.oup.com/nar/article/49/2/1075/6062658,2021,True,False,False,False,False,False
Sequence- and structure-specific cytosine-5 mRNA methylation by NSUN6,https://academic.oup.com/nar/article/49/2/1006/6039926,2021,True,True,False,False,False,False
,https://academic.oup.com/nar/article/49/4/1935/6129329,2021,True,False,False,False,False,False
Non-perfectly matching small RNAs can induce stable and heritable epigenetic modifications and can be used as molecular markers to trace the origin and fate of silencing RNAs,https://academic.oup.com/nar/article/49/4/1900/6125661,2021,True,False,False,False,False,False
The metabolite methylglyoxal-mediated gene expression is associated with histone methylglyoxalation,https://academic.oup.com/nar/article/49/4/1886/6105283,2021,True,False,False,False,False,False
Polymer modelling unveils the roles of heterochromatin and nucleolar organizing regions in shaping 3D genome organization in,https://academic.oup.com/nar/article/49/4/1840/6097670,2021,True,False,False,False,False,False
Role of CxxC-finger protein 1 in establishing mouse oocyte epigenetic landscapes,https://academic.oup.com/nar/article/49/5/2569/6148302,2021,True,False,False,False,False,False
Conserved dual-mode gene regulation programs in higher eukaryotes,https://academic.oup.com/nar/article/49/5/2583/6148180,2021,True,False,False,False,False,False
The SR-protein Npl3 is an essential component of the meiotic splicing regulatory network in,https://academic.oup.com/nar/article/49/5/2552/6134180,2021,True,False,False,False,False,False
Reversible chromatin condensation by the DNA repair and demethylation factor thymine DNA glycosylase,https://academic.oup.com/nar/article/49/5/2450/6130845,2021,True,False,False,False,False,False
Multiplex indexing approach for the detection of DNase I hypersensitive sites in single cells,https://academic.oup.com/nar/article/49/10/e56/6163083,2021,True,False,False,False,False,False
Genetic and epigenetic features of promoters with ubiquitous chromatin accessibility support ubiquitous transcription of cell-essential genes,https://academic.oup.com/nar/article/49/10/5705/6274538,2021,True,True,True,False,False,False
m6A RNA methylation of major satellite repeat transcripts facilitates chromatin association and RNA:DNA hybrid formation in mouse heterochromatin,https://academic.oup.com/nar/article/49/10/5568/6276917,2021,True,False,False,False,False,False
A Polycomb repressive complex is required for RNAi-mediated heterochromatin formation and dynamic distribution of nuclear bodies,https://academic.oup.com/nar/article/49/10/5407/6067398,2021,True,False,False,False,False,False
Human METTL18 is a histidine-specific methyltransferase that targets RPL3 and affects ribosome biogenesis and function,https://academic.oup.com/nar/article/49/6/3185/6163085,2021,True,False,False,False,False,False
Staying true to yourself: mechanisms of DNA methylation maintenance in mammals,https://academic.oup.com/nar/article/49/6/3020/6029163,2021,True,False,False,False,False,False
Determining subpopulation methylation profiles from bisulfite sequencing data of heterogeneous samples using DXM,https://academic.oup.com/nar/article/49/16/e93/6307910,2021,True,True,False,False,False,False
Activation of bivalent factor DLX5 cooperates with master regulator TP63 to promote squamous cell carcinoma,https://academic.oup.com/nar/article/49/16/9246/6346664,2021,True,True,True,False,False,False
Autosomal sex-associated co-methylated regions predict biological sex from DNA methylation,https://academic.oup.com/nar/article/49/16/9097/6353815,2021,True,False,True,False,False,False
INO80 promotes H2A.Z occupancy to regulate cell fate transition in pluripotent stem cells,https://academic.oup.com/nar/article/49/12/6739/6303461,2021,True,True,True,False,False,False
Single-molecule imaging of epigenetic complexes in living cells: insights from studies on Polycomb group proteins,https://academic.oup.com/nar/article/49/12/6621/6261793,2021,True,False,False,False,False,False
Correction to ‘Characterization of an antagonistic switch between histone H3 lysine 27 methylation and acetylation in the transcriptional regulation of Polycomb group target genes’,https://academic.oup.com/nar/article/49/15/9000/6332815,2021,True,False,False,False,False,False
Molecular basis for bipartite recognition of histone H3 by the PZP domain of PHF14,https://academic.oup.com/nar/article/49/15/8961/6345469,2021,True,False,False,False,False,False
"Structural basis for glucocorticoid receptor recognition of both unmodified and methylated binding sites, precursors of a modern recognition element",https://academic.oup.com/nar/article/49/15/8923/6325255,2021,True,False,False,False,False,False
The splicing regulator SLU7 is required to preserve DNMT1 protein stability and DNA methylation,https://academic.oup.com/nar/article/49/15/8592/6332818,2021,True,False,False,False,False,False
TDRD3 promotes DHX9 chromatin recruitment and R-loop resolution,https://academic.oup.com/nar/article/49/15/8573/6331682,2021,True,False,False,False,False,False
Reactivation of tumour suppressor in breast cancer by enhancer switching through NamiRNA network,https://academic.oup.com/nar/article/49/15/8556/6331676,2021,True,False,False,False,False,False
DNA G-quadruplex structures: more than simple roadblocks to transcription?,https://academic.oup.com/nar/article/49/15/8419/6320416,2021,True,False,False,False,False,False
Single cell epigenetic visualization assay,https://academic.oup.com/nar/article/49/8/e43/6123377,2021,True,True,False,False,False,False
Molecular mechanism of RNase R substrate sensitivity for RNA ribose methylation,https://academic.oup.com/nar/article/49/8/4738/6206732,2021,True,False,False,False,False,False
Histone deacetylases control lysine acetylation of ribosomal proteins in rice,https://academic.oup.com/nar/article/49/8/4613/6219121,2021,True,False,False,False,False,False
INT-Hi-C reveals distinct chromatin architecture in endosperm and leaf tissues of,https://academic.oup.com/nar/article/49/8/4371/6179351,2021,True,False,False,False,False,False
A functional LSD1 coregulator screen reveals a novel transcriptional regulatory cascade connecting R-loop homeostasis with epigenetic regulation,https://academic.oup.com/nar/article/49/8/4350/6212757,2021,True,True,False,False,False,False
Profiling of RNA ribose methylation in,https://academic.oup.com/nar/article/49/7/4104/6204644,2021,True,False,False,False,False,False
RNA helicase-mediated regulation of snoRNP dynamics on pre-ribosomes and rRNA 2′-,https://academic.oup.com/nar/article/49/7/4066/6171294,2021,True,False,False,False,False,False
Regulator-dependent temporal dynamics of a restriction-modification system's gene expression upon entering new host cells: single-cell and population studies,https://academic.oup.com/nar/article/49/7/3826/6179350,2021,True,True,False,False,False,False
Methylation-directed acetylation of histone H3 regulates developmental sensitivity to histone deacetylase inhibition,https://academic.oup.com/nar/article/49/7/3781/6171295,2021,True,False,False,False,False,False
,https://academic.oup.com/nar/article/49/7/3764/6155938,2021,True,False,False,False,False,False
Interaction of the NRF2 and p63 transcription factors promotes keratinocyte proliferation in the epidermis,https://academic.oup.com/nar/article/49/7/3748/6188351,2021,True,False,False,False,False,False
Single-molecule optical mapping of the distribution of DNA phosphorothioate epigenetics,https://academic.oup.com/nar/article/49/7/3672/6188350,2021,True,False,False,False,False,False
Multiplexed single-cell profiling of chromatin states at genomic loci by expansion microscopy,https://academic.oup.com/nar/article/49/14/e82/6287849,2021,True,True,False,False,False,False
Long-read whole-genome methylation patterning using enzymatic base conversion and nanopore sequencing,https://academic.oup.com/nar/article/49/14/e81/6279847,2021,True,False,False,False,False,False
Structural and biochemical insight into the mechanism of dual CpG site binding and methylation by the DNMT3A DNA methyltransferase,https://academic.oup.com/nar/article/49/14/8294/6325258,2021,True,False,False,False,False,False
The Bromodomains of the mammalian SWI/SNF (mSWI/SNF) ATPases Brahma (BRM) and Brahma Related Gene 1 (BRG1) promote chromatin interaction and are critical for skeletal muscle differentiation,https://academic.oup.com/nar/article/49/14/8060/6325257,2021,True,False,False,False,False,False
RoboCOP: jointly computing chromatin occupancy profiles for numerous factors from chromatin accessibility data,https://academic.oup.com/nar/article/49/14/7925/6320408,2021,True,False,False,False,False,False
Roles of non-canonical structures of nucleic acids in cancer and neurodegenerative diseases,https://academic.oup.com/nar/article/49/14/7839/6318494,2021,True,False,False,False,False,False
CTCF as a regulator of alternative splicing: new tricks for an old player,https://academic.oup.com/nar/article/49/14/7825/6310786,2021,True,False,False,False,False,False
Preferential CEBP binding to T:G mismatches and increased C-to-T human somatic mutations,https://academic.oup.com/nar/article/49/9/5084/6240529,2021,True,False,False,False,False,False
HDAC3 controls male fertility through enzyme-independent transcriptional regulation at the meiotic exit of spermatogenesis,https://academic.oup.com/nar/article/49/9/5106/6262564,2021,True,False,False,False,False,False
Activation-induced deaminase is critical for the establishment of DNA methylation patterns prior to the germinal center reaction,https://academic.oup.com/nar/article/49/9/5057/6266447,2021,True,True,False,False,False,False
ncFANs v2.0: an integrative platform for functional annotation of non-coding RNAs,https://academic.oup.com/nar/article/49/W1/W459/6288441,2021,True,False,False,False,False,False
Estimage: a webserver hub for the computation of methylation age,https://academic.oup.com/nar/article/49/W1/W199/6285267,2021,True,False,False,False,False,False
DeepFun: a deep learning sequence-based model to decipher non-coding variant effect in a tissue- and cell type-specific manner,https://academic.oup.com/nar/article/49/W1/W131/6287843,2021,True,False,False,False,False,False
CNVxplorer: a web tool to assist clinical interpretation of CNVs in rare disease patients,https://academic.oup.com/nar/article/49/W1/W93/6279834,2021,True,False,False,False,False,False
An RNA tagging approach for system-wide RNA-binding proteome profiling and dynamics investigation upon transcription inhibition,https://academic.oup.com/nar/article/49/11/e65/6166852,2021,True,False,True,False,False,False
An essential role of the autophagy activating kinase ULK1 in snRNP biogenesis,https://academic.oup.com/nar/article/49/11/6437/6294219,2021,True,False,False,False,False,False
The H3K36me2 methyltransferase NSD1 modulates H3K27ac at active enhancers to safeguard gene expression,https://academic.oup.com/nar/article/49/11/6281/6295543,2021,True,False,False,False,False,False
The role of CTCF in the organization of the centromeric 11p15 imprinted domain interactome,https://academic.oup.com/nar/article/49/11/6315/6295544,2021,True,False,False,False,False,False
Functional characterization of RebL1 highlights the evolutionary conservation of oncogenic activities of the RBBP4/7 orthologue in,https://academic.oup.com/nar/article/49/11/6196/6292101,2021,True,False,True,False,False,False
CD44 alternative splicing senses intragenic DNA methylation in tumors via direct and indirect mechanisms,https://academic.oup.com/nar/article/49/11/6213/6292109,2021,True,False,False,False,False,False
Endonuclease enrichment TAPS for cost-effective genome-wide base-resolution DNA methylation detection,https://academic.oup.com/nar/article/49/13/e76/6255691,2021,True,False,False,False,False,False
5-Fluorouracil blocks quorum-sensing of biofilm-embedded methicillin-resistant,https://academic.oup.com/nar/article/49/13/e73/6226675,2021,True,True,False,False,False,False
Pax7 pioneer factor action requires both paired and homeo DNA binding domains,https://academic.oup.com/nar/article/49/13/7424/6312744,2021,True,False,False,False,False,False
Epitranscriptomic editing of the RNA N6-methyladenosine modification by dCasRx conjugated methyltransferase and demethylase,https://academic.oup.com/nar/article/49/13/7361/6310794,2021,True,True,True,False,False,False
Functional interplay of histone lysine 2-hydroxyisobutyrylation and acetylation in Arabidopsis under dark-induced starvation,https://academic.oup.com/nar/article/49/13/7347/6308981,2021,True,False,True,False,False,False
DNA methylation by three Type I restriction modification systems of,https://academic.oup.com/nar/article/49/13/7375/6310788,2021,True,False,False,False,False,False
A comprehensive review of m,https://academic.oup.com/nar/article/49/13/7239/6281478,2021,True,False,False,False,False,False
tRNA 2′-,https://academic.oup.com/nar/article/48/4/2050/5707191,2020,True,True,False,False,False,False
Transcriptional network dynamics during the progression of pluripotency revealed by integrative statistical learning,https://academic.oup.com/nar/article/48/4/1828/5680709,2020,True,True,False,False,False,False
Effector gene silencing mediated by histone methylation underpins host adaptation in an oomycete plant pathogen,https://academic.oup.com/nar/article/48/4/1790/5670846,2020,True,False,False,False,False,False
Integrative network analysis identifies cell-specific,https://academic.oup.com/nar/article/48/4/1715/5698140,2020,True,False,False,False,False,False
The identity and methylation status of the first transcribed nucleotide in eukaryotic mRNA 5′ cap modulates protein expression in living cells,https://academic.oup.com/nar/article/48/4/1607/5715811,2020,True,False,False,False,False,False
Functional diversity of small nucleolar RNAs,https://academic.oup.com/nar/article/48/4/1627/5673630,2020,True,False,False,False,False,False
DICER regulates the expression of major satellite repeat transcripts and meiotic chromosome segregation during spermatogenesis,https://academic.oup.com/nar/article/48/13/7135/5850314,2020,True,False,False,False,False,False
3′-Terminal 2′-,https://academic.oup.com/nar/article/48/13/7027/5857705,2020,True,False,False,False,False,False
Dynamic landscape and evolution of m,https://academic.oup.com/nar/article/48/11/6251/5837051,2020,True,False,False,False,False,False
Functional characterization of the human tRNA methyltransferases TRMT10A and TRMT10B,https://academic.oup.com/nar/article/48/11/6157/5835813,2020,True,False,False,False,False,False
A critical role of telomere chromatin compaction in ALT tumor cell growth,https://academic.oup.com/nar/article/48/11/6019/5831760,2020,True,False,False,False,False,False
ZKSCAN3 counteracts cellular senescence by stabilizing heterochromatin,https://academic.oup.com/nar/article/48/11/6001/5840577,2020,True,False,True,False,False,False
GCN5 modulates salicylic acid homeostasis by regulating H3K14ac levels at the 5′ and 3′ ends of its target genes,https://academic.oup.com/nar/article/48/11/5953/5836186,2020,True,False,False,False,False,False
Che-1/AATF binds to RNA polymerase I machinery and sustains ribosomal RNA gene transcription,https://academic.oup.com/nar/article/48/11/5891/5838864,2020,True,False,False,False,False,False
Human GTPBP5 (MTG2) fuels mitoribosome large subunit maturation by facilitating,https://academic.oup.com/nar/article/48/14/7924/5870333,2020,True,False,False,False,False,False
The chromatin landscape at the HIV-1 provirus integration site determines viral expression,https://academic.oup.com/nar/article/48/14/7801/5864711,2020,True,True,False,False,False,False
A unified view of the sequence and functional organization of the human RNA polymerase II promoter,https://academic.oup.com/nar/article/48/14/7767/5864710,2020,True,False,False,False,False,False
Activation of transcription factor circuity in 2i-induced ground state pluripotency is independent of repressive global epigenetic landscapes,https://academic.oup.com/nar/article/48/14/7748/5862686,2020,True,False,False,False,False,False
Alternative splicing and allosteric regulation modulate the chromatin binding of UHRF1,https://academic.oup.com/nar/article/48/14/7728/5866108,2020,True,False,False,False,False,False
Impact of 5-formylcytosine on the melting kinetics of DNA by,https://academic.oup.com/nar/article/48/15/8796/5870335,2020,True,False,False,False,False,False
Dnmt1 binds and represses genomic retroelements via DNA methylation in mouse early embryos,https://academic.oup.com/nar/article/48/15/8431/5871879,2020,True,True,False,False,False,False
Transcription of intragenic CpG islands influences spatiotemporal host gene pre-mRNA processing,https://academic.oup.com/nar/article/48/15/8349/5867410,2020,True,False,False,False,False,False
IMPLICON: an ultra-deep sequencing method to uncover DNA methylation at imprinted regions,https://academic.oup.com/nar/article/48/16/e92/5867412,2020,True,False,False,False,False,False
An NMR-based approach reveals the core structure of the functional domain of SINEUP lncRNAs,https://academic.oup.com/nar/article/48/16/9346/5874913,2020,True,False,False,False,False,False
METTL4 catalyzes m,https://academic.oup.com/nar/article/48/16/9250/5894412,2020,True,True,True,False,False,False
The chromatin-binding protein PHF6 functions as an E3 ubiquitin ligase of H2BK120 via H2BK12Ac recognition for activation of trophectodermal genes,https://academic.oup.com/nar/article/48/16/9037/5879435,2020,True,True,False,False,False,False
IncC conjugative plasmids and SXT/R391 elements repair double-strand breaks caused by CRISPR–Cas during conjugation,https://academic.oup.com/nar/article/48/16/8815/5858453,2020,True,True,False,False,False,False
Post-translational modifications of hnRNP A1 differentially modulate retroviral IRES-mediated translation initiation,https://academic.oup.com/nar/article/48/18/10479/5909926,2020,True,False,False,False,False,False
"The conserved elongation factor Spn1 is required for normal transcription, histone modifications, and splicing in",https://academic.oup.com/nar/article/48/18/10241/5907957,2020,True,False,False,False,False,False
Periphilin self-association underpins epigenetic silencing by the HUSH complex,https://academic.oup.com/nar/article/48/18/10313/5911750,2020,True,False,False,False,False,False
Embryonic erythropoiesis and hemoglobin switching require transcriptional repressor ETO2 to modulate chromatin organization,https://academic.oup.com/nar/article/48/18/10226/5909919,2020,True,False,False,False,False,False
Epigenetic silencing of clustered tRNA genes in Arabidopsis,https://academic.oup.com/nar/article/48/18/10297/5907966,2020,True,False,False,False,False,False
LSD1 prevents aberrant heterochromatin formation in,https://academic.oup.com/nar/article/48/18/10199/5908534,2020,True,False,False,False,False,False
"Synthesis, chirality-dependent conformational and biological properties of siRNAs containing 5′-(",https://academic.oup.com/nar/article/48/18/10101/5912822,2020,True,False,False,False,False,False
"Base pairing, structural and functional insights into",https://academic.oup.com/nar/article/48/18/10087/5907967,2020,True,False,False,False,False,False
Beta class amino methyltransferases from bacteria to humans: evolution and structural consequences,https://academic.oup.com/nar/article/48/18/10034/5846029,2020,True,False,False,False,False,False
Cryo-EM structure of the highly atypical cytoplasmic ribosome of,https://academic.oup.com/nar/article/48/20/11750/5936031,2020,True,False,False,False,False,False
Cell cycle regulated DNA methyltransferase: fluorescent tracking of a DNA strand-separation mechanism and identification of the responsible protein motif,https://academic.oup.com/nar/article/48/20/11589/5923429,2020,True,False,False,False,False,False
Revisiting the organization of Polycomb-repressed domains: 3D chromatin models from Hi-C compared with super-resolution imaging,https://academic.oup.com/nar/article/48/20/11486/5937089,2020,True,False,False,False,False,False
Complex DNA sequence readout mechanisms of the DNMT3B DNA methyltransferase,https://academic.oup.com/nar/article/48/20/11495/5940515,2020,True,False,False,False,False,False
EWS-FLI1 regulates and cooperates with core regulatory circuitry in Ewing sarcoma,https://academic.oup.com/nar/article/48/20/11434/5932862,2020,True,True,False,False,False,False
Sperm histone H3 lysine 4 trimethylation is altered in a genetic mouse model of transgenerational epigenetic inheritance,https://academic.oup.com/nar/article/48/20/11380/5929231,2020,True,False,False,False,False,False
The role of ZFP57 and additional KRAB-zinc finger proteins in the maintenance of human imprinted methylation and multi-locus imprinting disturbances,https://academic.oup.com/nar/article/48/20/11394/5923428,2020,True,False,False,False,False,False
Determinants of correlated expression of transcription factors and their target genes,https://academic.oup.com/nar/article/48/20/11347/5940494,2020,True,True,False,False,False,False
Prevalence of phase variable epigenetic invertons among host-associated bacteria,https://academic.oup.com/nar/article/48/20/11468/5943194,2020,True,False,False,False,False,False
METTL3 counteracts premature aging via m,https://academic.oup.com/nar/article/48/19/11083/5920440,2020,True,False,False,False,False,False
Senescence-activated enhancer landscape orchestrates the senescence-associated secretory phenotype in murine fibroblasts,https://academic.oup.com/nar/article/48/19/10909/5921304,2020,True,False,False,False,False,False
"An H3K4me3 reader, BAP18 as an adaptor of COMPASS-like core subunits co-activates ERα action and associates with the sensitivity of antiestrogen in breast cancer",https://academic.oup.com/nar/article/48/19/10768/5912568,2020,True,False,True,False,False,False
Catalytic mechanism and pH dependence of a methyltransferase ribozyme (MTR1) from computational enzymology,https://academic.oup.com/nar/article/51/9/4508/7127216,2023,True,False,False,False,False,False
Linker histone H1 modulates defense priming and immunity in plants,https://academic.oup.com/nar/article/51/9/4252/7058184,2023,True,False,False,False,False,False
Inferring cell diversity in single cell data using consortium-scale epigenetic data as a biological anchor for cell identity,https://academic.oup.com/nar/article/51/11/e62/7147502,2023,True,False,False,False,False,False
DNA modifications impact natural transformation of,https://academic.oup.com/nar/article/51/11/5661/7161540,2023,True,False,False,False,False,False
DNA binding specificity of all four,https://academic.oup.com/nar/article/51/11/5621/7161536,2023,True,False,False,False,False,False
Dual functions of TET1 in germ layer lineage bifurcation distinguished by genomic context and dependence on 5-methylcytosine oxidation,https://academic.oup.com/nar/article/51/11/5469/7109501,2023,True,False,False,False,False,False
ATXN3 controls DNA replication and transcription by regulating chromatin structure,https://academic.oup.com/nar/article/51/11/5396/7086677,2023,True,True,True,False,False,False
On the dependent recognition of some long zinc finger proteins,https://academic.oup.com/nar/article/51/11/5364/7084599,2023,True,False,False,False,False,False
RBBP4 is an epigenetic barrier for the induced transition of pluripotent stem cells into totipotent 2C-like cells,https://academic.oup.com/nar/article/51/11/5414/7109495,2023,True,False,False,False,False,False
WDR5 is required for,https://academic.oup.com/nar/article/51/10/5144/7109494,2023,True,True,False,False,False,False
LINE-1 repression in Epstein–Barr virus-associated gastric cancer through viral–host genome interaction,https://academic.oup.com/nar/article/51/10/4867/7081436,2023,True,False,False,False,False,False
VARIDT 1.0: variability of drug transporter database,https://academic.oup.com/nar/article/48/D1/D1042/5565287,2020,True,False,False,False,False,False
ExonSkipDB: functional annotation of exon skipping event in human,https://academic.oup.com/nar/article/48/D1/D896/5603217,2020,True,False,False,False,False,False
EWAS Data Hub: a resource of DNA methylation array data and metadata,https://academic.oup.com/nar/article/48/D1/D890/5580903,2020,True,False,False,False,False,False
DNMIVD: DNA methylation interactive visualization database,https://academic.oup.com/nar/article/48/D1/D856/5584613,2020,True,True,False,False,False,False
DriverDBv3: a multi-omics database for cancer driver gene research,https://academic.oup.com/nar/article/48/D1/D863/5614573,2020,True,False,False,False,False,False
DrLLPS: a data resource of liquid–liquid phase separation in eukaryotes,https://academic.oup.com/nar/article/48/D1/D288/5613676,2020,True,False,False,False,False,False
CFEA: a cell-free epigenome atlas in human diseases,https://academic.oup.com/nar/article/48/D1/D40/5552060,2020,True,False,False,False,False,False
Epigenetic CpG duplex marks probed by an evolved DNA reader via a well-tempered conformational plasticity,https://academic.oup.com/nar/article/51/12/6495/7078042,2023,True,False,False,False,False,False
Epigenetic plasticity safeguards heterochromatin configuration in mammals,https://academic.oup.com/nar/article/51/12/6190/7161537,2023,True,True,False,False,False,False
Forkhead box protein D2 suppresses colorectal cancer by reprogramming enhancer interactions,https://academic.oup.com/nar/article/51/12/6143/7157519,2023,True,False,False,False,False,False
Crucial role of iron in epigenetic rewriting during adipocyte differentiation mediated by JMJD1A and TET2 activity,https://academic.oup.com/nar/article/51/12/6120/7157532,2023,True,False,False,False,False,False
Low RNA stability signifies increased post-transcriptional regulation of cell identity genes,https://academic.oup.com/nar/article/51/12/6020/7147497,2023,True,False,False,False,False,False
Depositing centromere repeats induces heritable intragenic heterochromatin establishment and spreading in,https://academic.oup.com/nar/article/51/12/6039/7137439,2023,True,True,False,False,False,False
Crol contributes to PRE-mediated repression and Polycomb group proteins recruitment in,https://academic.oup.com/nar/article/51/12/6087/7151342,2023,True,False,False,False,False,False
DNA strand asymmetry generated by CpG hemimethylation has opposing effects on CTCF binding,https://academic.oup.com/nar/article/51/12/5997/7137447,2023,True,False,False,False,False,False
"A generalizable framework to comprehensively predict epigenome, chromatin organization, and transcriptome",https://academic.oup.com/nar/article/51/12/5931/7177889,2023,True,False,False,False,False,False
Structural basis for the selective methylation of 5-carboxymethoxyuridine in tRNA modification,https://academic.oup.com/nar/article/51/17/9432/7243459,2023,True,False,False,False,False,False
Dot1l cooperates with Npm1 to repress endogenous retrovirus MERVL in embryonic stem cells,https://academic.oup.com/nar/article/51/17/8970/7233924,2023,True,False,False,False,False,False
High fidelity DNA strand-separation is the major specificity determinant in DNA methyltransferase CcrM’s catalytic mechanism,https://academic.oup.com/nar/article/51/13/6883/7199337,2023,True,False,False,False,False,False
Polycomb protein SCML2 mediates paternal epigenetic inheritance through sperm chromatin,https://academic.oup.com/nar/article/51/13/6668/7191436,2023,True,False,False,False,False,False
On the accuracy of the epigenetic copy machine: comprehensive specificity analysis of the DNMT1 DNA methyltransferase,https://academic.oup.com/nar/article/51/13/6622/7184160,2023,True,False,False,False,False,False
ZMYM2 is essential for methylation of germline genes and active transposons in embryonic development,https://academic.oup.com/nar/article/51/14/7314/7217067,2023,True,True,True,True,False,False
Five nucleotides found in RCTG motifs are essential for post-fertilization methylation imprinting of the,https://academic.oup.com/nar/article/51/14/7236/7201945,2023,True,False,False,False,False,False
Widespread effects of DNA methylation and intra-motif dependencies revealed by novel transcription factor binding models,https://academic.oup.com/nar/article/51/18/e95/7256990,2023,True,True,False,False,False,False
Multivalency of nucleosome recognition by LEDGF,https://academic.oup.com/nar/article/51/18/10011/7249925,2023,True,False,False,False,False,False
The hologenome of,https://academic.oup.com/nar/article/51/18/9785/7252670,2023,True,True,False,False,False,False
Evolutionary conservation of embryonic DNA methylome remodelling in distantly related teleost species,https://academic.oup.com/nar/article/51/18/9658/7249928,2023,True,False,False,False,False,False
The fission yeast methyl phosphate capping enzyme Bmc1 guides 2′-O-methylation of the U6 snRNA,https://academic.oup.com/nar/article/51/16/8805/7219413,2023,True,False,True,False,False,False
Direct m6A recognition by IMP1 underlays an alternative model of target selection for non-canonical methyl-readers,https://academic.oup.com/nar/article/51/16/8774/7209315,2023,True,False,False,False,False,False
Human TRMT2A methylates tRNA and contributes to translation fidelity,https://academic.oup.com/nar/article/51/16/8691/7217057,2023,True,False,True,False,False,False
RTEL1 is required for silencing and epigenome stability,https://academic.oup.com/nar/article/51/16/8463/7226868,2023,True,False,False,False,False,False
NAT10-mediated N4-acetylcytidine mRNA modification regulates self-renewal in human embryonic stem cells,https://academic.oup.com/nar/article/51/16/8514/7232109,2023,True,False,False,False,False,False
Integration of gene expression and DNA methylation data across different experiments,https://academic.oup.com/nar/article/51/15/7762/7217038,2023,True,False,False,False,False,False
Immunoprecipitation of RNA–DNA hybrid interacting proteins in,https://academic.oup.com/nar/article/51/20/11123/7318130,2023,True,False,False,False,False,False
"ATM, KAP1 and the Epstein–Barr virus polymerase processivity factor direct traffic at the intersection of transcription and replication",https://academic.oup.com/nar/article/51/20/11104/7318118,2023,True,False,True,False,False,False
BRCA1–BARD1 combines multiple chromatin recognition modules to bridge nascent nucleosomes,https://academic.oup.com/nar/article/51/20/11080/7308685,2023,True,False,False,False,False,False
PML modulates epigenetic composition of chromatin to regulate expression of pro-metastatic genes in triple-negative breast cancer,https://academic.oup.com/nar/article/51/20/11024/7308682,2023,True,False,False,False,False,False
Contributions of histone tail clipping and acetylation in nucleosome transcription by RNA polymerase II,https://academic.oup.com/nar/article/51/19/10364/7276310,2023,True,False,False,False,False,False
The arginine methyltransferase Prmt1 coordinates the germline arginine methylome essential for spermatogonial homeostasis and male fertility,https://academic.oup.com/nar/article/51/19/10428/7280548,2023,True,False,True,False,False,False
Diverse regulatory pathways modulate bet hedging of competence induction in epigenetically-differentiated phase variants of,https://academic.oup.com/nar/article/51/19/10375/7283893,2023,True,False,False,False,False,False
A genetic screen identifies BEND3 as a regulator of bivalent gene expression and global DNA methylation,https://academic.oup.com/nar/article/51/19/10292/7257000,2023,True,True,False,False,False,False
HapX-mediated H2B deub1 and SreA-mediated H2A.Z deposition coordinate in fungal iron resistance,https://academic.oup.com/nar/article/51/19/10238/7256996,2023,True,False,False,False,False,False
Epigenetic reprogramming of a distal developmental enhancer cluster drives,https://academic.oup.com/nar/article/51/19/10109/7279038,2023,True,False,False,False,False,False
Crystal structure of human cytoplasmic tRNA,https://academic.oup.com/nar/article/48/3/1572/5699672,2020,True,False,False,False,False,False
Mkt1 is required for RNAi-mediated silencing and establishment of heterochromatin in fission yeast,https://academic.oup.com/nar/article/48/3/1239/5673137,2020,True,False,False,False,False,False
Cytosine epigenetic modification modulates the formation of an unprecedented G4 structure in the,https://academic.oup.com/nar/article/48/3/1120/5698138,2020,True,False,False,False,False,False
TFregulomeR reveals transcription factors’ context-specific features and functions,https://academic.oup.com/nar/article/48/2/e10/5637590,2020,True,False,False,False,False,False
The human methyltransferase ZCCHC4 catalyses,https://academic.oup.com/nar/article/48/2/830/5651334,2020,True,True,False,False,False,False
SIRT1/2 orchestrate acquisition of DNA methylation and loss of histone H3 activating marks to prevent premature activation of inflammatory genes in macrophages,https://academic.oup.com/nar/article/48/2/665/5651320,2020,True,False,True,False,False,False
Different class IIa HDACs repressive complexes regulate specific epigenetic responses related to cell survival in leiomyosarcoma cells,https://academic.oup.com/nar/article/48/2/646/5637592,2020,True,True,False,False,False,False
ENL reads histone β-hydroxybutyrylation to modulate gene transcription,https://academic.oup.com/nar/article/52/17/10029/7693435,2024,True,False,True,False,False,False
Quantifying allele-specific CRISPR editing activity with CRISPECTOR2.0,https://academic.oup.com/nar/article/52/16/e78/7723890,2024,True,False,False,False,False,False
ONECUT2 acts as a lineage plasticity driver in adenocarcinoma as well as neuroendocrine variants of prostate cancer,https://academic.oup.com/nar/article/52/13/7740/7699956,2024,True,False,False,False,False,False
RETRACTED AND REPLACED: Genomic context-dependent histone H3K36 methylation by three,https://academic.oup.com/nar/article/52/13/7627/7685158,2024,True,False,False,False,False,False
