3272
9823
7955
5547
971
5104
6041
9083
2629
9164
9838
4787
3451
2404
6591
1830
8184
804
3743
1121
8931
4707
1968
2977
1273
3694
2315
5635
5905
550
2580
9084
6485
7745
7010
8560
939
131
3405
605
5109
24
9577
8969
929
9639
9283
4233
7385
449
5002
6512
9360
9712
797
3474
2672
615
5608
6142
4858
4097
8639
5542
2859
7528
6588
3341
5778
7115
6750
3744
3991
1752
8044
4834
669
4682
9967
3418
6771
9598
3666
627
8373
3157
872
8986
2541
6657
3880
6494
8068
6185
5537
6891
7634
7328
3162
248
