7910
8224
8163
8288
8084
6959
7073
7013
7306
7160
7280
9275
9829
9599
9707
9166
8581
8697
8510
8452
9030
9059
908
5503
3564
968
2315
2473
1433
2072
1370
3688
1046
3761
1120
5789
230
2713
4323
209
3107
6236
6290
4347
2901
6603
1812
6571
1860
3211
5838
567
1642
2558
4104
1935
3343
391
6157
5827
